Literate
Literate
NonLiterate
SemiLiterate
NonLiterate
SemiLiterate
SemiLiterate
Literate
NonLiterate
SemiLiterate
Literate
Literate
Literate
SemiLiterate
NonLiterate
Literate
Literate
SemiLiterate
Literate
Literate
Literate
SemiLiterate
Literate
SemiLiterate
Literate
SemiLiterate
SemiLiterate
Literate
SemiLiterate
Literate
SemiLiterate
Literate
NonLiterate
NonLiterate
Literate
NonLiterate
Literate
NonLiterate
SemiLiterate
NonLiterate
SemiLiterate
SemiLiterate
Literate
Literate
SemiLiterate
SemiLiterate
Literate
Literate
NonLiterate
NonLiterate
Literate
Literate
SemiLiterate
Literate
NonLiterate
NonLiterate
Literate
Literate
Literate
NonLiterate
SemiLiterate
Literate
SemiLiterate
NonLiterate
Literate
SemiLiterate
SemiLiterate
SemiLiterate
NonLiterate
SemiLiterate
NonLiterate
Literate
SemiLiterate
SemiLiterate
Literate
NonLiterate
Literate
Literate
SemiLiterate
SemiLiterate
NonLiterate
Literate
NonLiterate
Literate
Literate
Literate
NonLiterate
SemiLiterate
NonLiterate
SemiLiterate
NonLiterate
NonLiterate
Literate
Literate
Literate
NonLiterate
NonLiterate
Literate
Literate
Literate
Literate
Literate
SemiLiterate
NonLiterate
NonLiterate
Literate
NonLiterate
Literate
Literate
Literate
SemiLiterate
Literate
SemiLiterate
SemiLiterate
NonLiterate
NonLiterate
SemiLiterate
Literate
SemiLiterate
NonLiterate
NonLiterate
NonLiterate
Literate
NonLiterate
NonLiterate
Literate
Literate
Literate
SemiLiterate
SemiLiterate
SemiLiterate
SemiLiterate
Literate
Literate
Literate
